date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:48:21	59226/59226	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Mar%202024%2018:12:39%20GMT	https://mixdesign.club/themeforest/braxton/index-gradient.html	C:/Users/mitta/Downloads/PPW%20S/mixdesign.club/themeforest/braxton/index-gradient.html	(from )
10:48:22	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202024%2005:18:22%20GMT	https://mixdesign.club/robots.txt		(from )
10:48:23	4286/4286	---M--	200	added ('OK')	image/x-icon	date:Sun,%2010%20Mar%202024%2018:14:05%20GMT	https://mixdesign.club/themeforest/braxton/img/favicon/favicon.ico	C:/Users/mitta/Downloads/PPW%20S/mixdesign.club/themeforest/braxton/img/favicon/favicon.ico	(from https://mixdesign.club/themeforest/braxton/index-gradient.html)
10:48:23	258/258	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2010%20Mar%202024%2018:14:06%20GMT	https://mixdesign.club/themeforest/braxton/img/favicon/icon.svg	C:/Users/mitta/Downloads/PPW%20S/mixdesign.club/themeforest/braxton/img/favicon/icon.svg	(from https://mixdesign.club/themeforest/braxton/index-gradient.html)
10:48:24	8168/8168	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Mar%202024%2018:14:05%20GMT	https://mixdesign.club/themeforest/braxton/img/favicon/apple-touch-icon.png	C:/Users/mitta/Downloads/PPW%20S/mixdesign.club/themeforest/braxton/img/favicon/apple-touch-icon.png	(from https://mixdesign.club/themeforest/braxton/index-gradient.html)
10:48:24	374/374	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2010%20Mar%202024%2018:14:06%20GMT	https://mixdesign.club/themeforest/braxton/img/favicon/manifest.webmanifest	C:/Users/mitta/Downloads/PPW%20S/mixdesign.club/themeforest/braxton/img/favicon/manifest.webmanifest	(from https://mixdesign.club/themeforest/braxton/index-gradient.html)
10:48:24	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202024%2005:18:24%20GMT	https://mixdesign.club/themeforest/braxton/img/favicon/og-image.jpg	C:/Users/mitta/Downloads/PPW%20S/mixdesign.club/themeforest/braxton/img/favicon/og-image.jpg	(from https://mixdesign.club/themeforest/braxton/index-gradient.html)
10:48:25	12284/12284	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Mar%202024%2018:12:54%20GMT	https://mixdesign.club/themeforest/braxton/css/loaders/loader.css	C:/Users/mitta/Downloads/PPW%20S/mixdesign.club/themeforest/braxton/css/loaders/loader.css	(from https://mixdesign.club/themeforest/braxton/index-gradient.html)
10:48:26	103596/103596	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Mar%202024%2016:29:28%20GMT	https://mixdesign.club/themeforest/braxton/css/main.css	C:/Users/mitta/Downloads/PPW%20S/mixdesign.club/themeforest/braxton/css/main.css	(from https://mixdesign.club/themeforest/braxton/index-gradient.html)
10:48:26	1051145/1051145	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Mar%202024%2018:12:50%20GMT	https://mixdesign.club/themeforest/braxton/css/plugins.css	C:/Users/mitta/Downloads/PPW%20S/mixdesign.club/themeforest/braxton/css/plugins.css	(from https://mixdesign.club/themeforest/braxton/index-gradient.html)
